ID Number,Submission Date,Application Property,Source,Age,Race/Ethnicity,Disability,Current Residence,HH Size,Dependents,HH Type,HH Income,HH Assets,FTHB Class?,Asset_Income_Ratio,Total_Wealth,Wealth_Group
982752,2023-06-27,"2 Harvest Drive, Unit 110",,28.0,,,amesbury,1,0.0,,60390.0,72600.0,,1.2021857923497268,132990.0,Moderate (1–3x)
649824,2023-07-25,"6 Woodman Way, Unit 317A",friend ,30.0,White,,Newburyport,1,0.0,,74000.0,47800.0,,0.6459459459459459,121800.0,Low Wealth (<1x)
413697,2023-07-25,"6 Woodman Way, Unit 317A",CHAPA email ?,62.0,white,,Haverhill,1,0.0,,80000.0,30714.0,,0.383925,110714.0,Low Wealth (<1x)
706304,2023-07-25,"6 Woodman Way, Unit 317A",,36.0,hispanic,,Salisbury,1,0.0,,58442.0,60300.0,,1.0317922042366792,118742.0,Moderate (1–3x)
795769,2023-07-25,"6 Woodman Way, Unit 317A",through website?,30.0,white,,"Nashua, NH",1,0.0,,69721.0,35000.0,,0.5020008318870929,104721.0,Low Wealth (<1x)
916126,2023-07-25,"6 Woodman Way, Unit 317A",mymasshome,28.0,white ,,Amesbury,1,0.0,,60300.0,70700.0,,1.1724709784411278,131000.0,Moderate (1–3x)
856662,2023-08-01,1 Millbrook Lane ,metro list,27.0,white,no,saugus,1,0.0,,49000.0,10895.0,,0.2223469387755102,59895.0,Low Wealth (<1x)
795769,2023-08-01,1 Millbrook Lane ,boston affordable Housing,30.0,white,no,"Nashua, NH",1,0.0,,69500.0,34500.0,,0.49640287769784175,104000.0,Low Wealth (<1x)
898481,2023-08-01,1 Millbrook Lane ,masshousing,53.0,white,no,beverly,2,1.0,,85000.0,42000.0,,0.49411764705882355,127000.0,Low Wealth (<1x)
5837,2023-08-01,1 Millbrook Lane ,mymasshome ,41.0,white,no,saugus,1,0.0,,47236.0,74800.0,,1.5835379795071556,122036.0,Moderate (1–3x)
981295,2023-08-01,1 Millbrook Lane ,mymasshome ,33.0,,no,east boston,1,0.0,,70000.0,23000.0,,0.32857142857142857,93000.0,Low Wealth (<1x)
846179,2023-08-01,1 Millbrook Lane ,boston.gov ,32.0,asian ,no,malden,1,0.0,,82000.0,74000.0,,0.9024390243902439,156000.0,Low Wealth (<1x)
122102,2023-08-15,129 Cortland Drive Unit 12,CHAPA,61.0,north african,,Andover ,2,0.0,,66950.0,11500.0,,0.1717699775952203,78450.0,Low Wealth (<1x)
647185,2023-08-15,129 Cortland Drive Unit 12,email list,57.0,white ,,revere,2,1.0,,69239.0,255000.0,,3.682895477982062,324239.0,Comfortable (3–6x)
727770,2023-08-29,1301 Albion Road - Second time,"""website""",69.0,NL,,Medway,2,0.0,,80000.0,64700.0,,0.80875,144700.0,Low Wealth (<1x)
630145,2023-08-29,1301 Albion Road - Second time,boston.gov,36.0,Asian,,Brighton,1,0.0,,73900.0,68183.0,,0.922638700947226,142083.0,Low Wealth (<1x)
619362,2023-08-29,1301 Albion Road - Second time,"""online""",27.0,white ,,Saugus,1,0.0,,47000.0,4711.0,,0.10023404255319149,51711.0,Low Wealth (<1x)
179198,2023-08-29,"63 Central St., 101",MyMassHomes,59.0,,,Lowell,1,0.0,,77946.0,132000.0,,1.6934801016088061,209946.0,Moderate (1–3x)
271685,2023-09-06,7-5 Kingson Lane,Zillow,21.0,White,,Uxbridge,1,0.0,,60000.0,48711.0,,0.81185,108711.0,Low Wealth (<1x)
727770,2023-09-06,7-5 Kingson Lane,,69.0,White,,Medway,2,0.0,,84000.0,65000.0,,0.7738095238095238,149000.0,Low Wealth (<1x)
427892,2023-09-06,7-5 Kingson Lane,Friend,42.0,Black,,Cambridge,3,1.0,,58000.0,36500.0,,0.6293103448275862,94500.0,Low Wealth (<1x)
120036,2023-09-06,7-5 Kingson Lane,Zillow,62.0,Hispanic,,Milford,2,0.0,,38000.0,36500.0,,0.9605263157894737,74500.0,Low Wealth (<1x)
54737,2023-09-06,7-5 Kingson Lane,MLS,57.0,,,Holliston,2,1.0,,91231.0,24000.0,,0.2630684745316833,115231.0,Low Wealth (<1x)
102083,2023-09-06,7-5 Kingson Lane,MyMassHome,36.0,Cape Ver\dean,,Quincy,1,0.0,,71500.0,36300.0,,0.5076923076923077,107800.0,Low Wealth (<1x)
813946,2023-09-06,7-5 Kingson Lane,Realtor ,29.0,Black,,Uxbridge,1,0.0,,86000.0,13000.0,,0.1511627906976744,99000.0,Low Wealth (<1x)
309020,2023-09-06,7-5 Kingson Lane,Motovo,45.0,Black,,Franklin ,3,2.0,,98000.0,62000.0,,0.6326530612244898,160000.0,Low Wealth (<1x)
7260,2023-09-06,7-5 Kingson Lane,realtor.com,79.0,White,,Natick,1,0.0,,61000.0,72000.0,,1.180327868852459,133000.0,Moderate (1–3x)
648920,2023-09-06,7-5 Kingson Lane,,52.0,Black,,Avon,3,2.0,,93000.0,15000.0,,0.16129032258064516,108000.0,Low Wealth (<1x)
536584,2023-09-06,7-5 Kingson Lane,mymasshome,36.0,White,,Ashland,4,2.0,,95000.0,27000.0,,0.28421052631578947,122000.0,Low Wealth (<1x)
226747,2023-09-06,7-5 Kingson Lane,Agent,48.0,White,,Weymouth,4,2.0,,56000.0,14000.0,,0.25,70000.0,Low Wealth (<1x)
88750,2023-09-06,7-5 Kingson Lane,,67.0,White,,Mansfield,1,0.0,,60000.0,25000.0,,0.4166666666666667,85000.0,Low Wealth (<1x)
147194,2023-09-06,7-5 Kingson Lane,Agent,52.0,White,,Lynn,1,0.0,,62000.0,40000.0,,0.6451612903225806,102000.0,Low Wealth (<1x)
463751,2023-09-06,7-5 Kingson Lane,Agent,37.0,Asian,,Westborough,4,2.0,,107000.0,23000.0,,0.21495327102803738,130000.0,Low Wealth (<1x)
787807,2023-09-06,7-5 Kingson Lane,Zillow,28.0,White,,Methuen,1,0.0,,82500.0,21400.0,,0.2593939393939394,103900.0,Low Wealth (<1x)
30337,2023-09-06,7-5 Kingson Lane,Zillow,41.0,White,,Wrentham,1,0.0,,66000.0,29300.0,,0.44393939393939397,95300.0,Low Wealth (<1x)
631392,2023-09-06,7-5 Kingson Lane,MyMassHome,38.0,White,,Norwood,2,0.0,,56500.0,60300.0,,1.0672566371681416,116800.0,Moderate (1–3x)
509558,2023-09-06,7-5 Kingson Lane,Realtor,44.0,White/Hispanic,,Taunton,2,0.0,,72000.0,13400.0,,0.18611111111111112,85400.0,Low Wealth (<1x)
178392,2023-09-06,7-5 Kingson Lane,Zillow,31.0,White,,Framingham,1,0.0,,65600.0,66300.0,,1.0106707317073171,131900.0,Moderate (1–3x)
974013,2023-09-06,7-5 Kingson Lane,MyMassHome,35.0,Egyptian,,Medway,2,0.0,,86400.0,21400.0,,0.24768518518518517,107800.0,Low Wealth (<1x)
907351,2023-09-06,7-5 Kingson Lane,Realtor.com,34.0,White,,Plainville,3,1.0,,88000.0,38600.0,,0.43863636363636366,126600.0,Low Wealth (<1x)
317568,2023-09-06,7-5 Kingson Lane,Zillow,38.0,Asian,,Somerville,2,1.0,,55500.0,35800.0,,0.645045045045045,91300.0,Low Wealth (<1x)
119563,2023-09-06,7-5 Kingson Lane,Zillow,24.0,White,,Medway,2,1.0,,51000.0,63700.0,,1.2490196078431373,114700.0,Moderate (1–3x)
596544,2023-09-06,7-5 Kingson Lane,Realtor.com,52.0,White ,,New Bedford,2,0.0,,64400.0,1182.0,,0.018354037267080747,65582.0,Low Wealth (<1x)
704130,2023-09-06,7-5 Kingson Lane,Realtor,33.0,Asian,,Millis,3,2.0,,77800.0,53500.0,,0.6876606683804627,131300.0,Low Wealth (<1x)
732137,2023-09-06,7-5 Kingson Lane,Zillow,24.0,White ,,Norfolk,1,0.0,,31000.0,4000.0,,0.12903225806451613,35000.0,Low Wealth (<1x)
644466,2023-09-06,7-5 Kingson Lane,Realtor,25.0,Black ,,Mendon,1,0.0,,37963.0,2500.0,,0.06585359428917631,40463.0,Low Wealth (<1x)
922238,2023-09-06,7-5 Kingson Lane,,35.0,Asian,,Millis,2,0.0,,55000.0,69000.0,,1.2545454545454546,124000.0,Moderate (1–3x)
31698,2023-09-06,7-5 Kingson Lane,MyMassHome,31.0,Hispanic,,Medway,1,0.0,,47000.0,49500.0,,1.053191489361702,96500.0,Moderate (1–3x)
957183,2023-09-06,7-5 Kingson Lane,MyMassHome,33.0,White ,,Medway,3,1.0,,80000.0,0.0,,0.0,80000.0,Low Wealth (<1x)
332063,2023-09-06,7-5 Kingson Lane,Realtor.com,34.0,White,,Mendon,1,0.0,,73800.0,71300.0,,0.9661246612466124,145100.0,Low Wealth (<1x)
244807,2023-09-06,7-5 Kingson Lane,,30.0,Black,,Fall River,3,1.0,,64000.0,3500.0,,0.0546875,67500.0,Low Wealth (<1x)
54776,2023-09-06,7-5 Kingson Lane,Realtor,30.0,White,,Hopkinton,1,0.0,,71000.0,68000.0,,0.9577464788732394,139000.0,Low Wealth (<1x)
973611,2023-09-06,7-5 Kingson Lane,Realtor,39.0,Asian,,Franklin,4,2.0,,68000.0,67000.0,,0.9852941176470589,135000.0,Low Wealth (<1x)
921383,2023-09-06,7-5 Kingson Lane,Realtor.com,31.0,White,,East Taunton,1,0.0,,57000.0,21000.0,,0.3684210526315789,78000.0,Low Wealth (<1x)
582824,2023-09-06,7-5 Kingson Lane,MLS,49.0,White,,Holliston,2,1.0,,58000.0,30000.0,,0.5172413793103449,88000.0,Low Wealth (<1x)
966958,2023-09-06,7-5 Kingson Lane,Realtor,30.0,White,,Medfield,1,0.0,,42000.0,40300.0,,0.9595238095238096,82300.0,Low Wealth (<1x)
335935,2023-09-06,7-5 Kingson Lane,Realtor.com,23.0,White,,Hopkinton,1,0.0,,61000.0,50000.0,,0.819672131147541,111000.0,Low Wealth (<1x)
5941,2023-09-06,7-5 Kingson Lane,,32.0,,,Natick,2,1.0,,60000.0,60400.0,,1.0066666666666666,120400.0,Moderate (1–3x)
803378,2023-09-06,7-5 Kingson Lane,Realtor.com,34.0,White,,Franklin,3,2.0,,63600.0,17000.0,,0.2672955974842767,80600.0,Low Wealth (<1x)
627534,2023-09-06,7-5 Kingson Lane,MLS,50.0,White,,Natick,3,2.0,,86500.0,16800.0,,0.19421965317919074,103300.0,Low Wealth (<1x)
630145,2023-09-06,7-5 Kingson Lane,Boston.gov,36.0,Asian,,Brighton,1,0.0,,74000.0,21000.0,,0.28378378378378377,95000.0,Low Wealth (<1x)
174672,2023-09-06,7-5 Kingson Lane,Redfin,57.0,White,,Milford,2,0.0,,55000.0,13000.0,,0.23636363636363636,68000.0,Low Wealth (<1x)
489464,2023-09-06,7-5 Kingson Lane,MLS,26.0,White,,Hopkinton,1,0.0,,62400.0,74600.0,,1.1955128205128205,137000.0,Moderate (1–3x)
142389,2023-09-06,7-5 Kingson Lane,Family,36.0,White,,Medway,1,0.0,,57000.0,55300.0,,0.9701754385964912,112300.0,Low Wealth (<1x)
723147,2023-09-06,7-5 Kingson Lane,,27.0,White,,Shrewsbury,2,0.0,,51000.0,51000.0,,1.0,102000.0,Moderate (1–3x)
294813,2023-09-06,7-5 Kingson Lane,MLS,30.0,White,,Marlborough,3,1.0,,83800.0,54000.0,,0.6443914081145584,137800.0,Low Wealth (<1x)
135247,2023-09-06,7-5 Kingson Lane,Zillow,23.0,White,,Bridgewater,2,0.0,,64000.0,3300.0,,0.0515625,67300.0,Low Wealth (<1x)
314837,2023-09-06,7-5 Kingson Lane,,22.0,,,Providence,1,0.0,,56000.0,30000.0,,0.5357142857142857,86000.0,Low Wealth (<1x)
270941,2023-09-06,7-5 Kingson Lane,Realtor.com,31.0,White,,Woosocket,3,1.0,,65000.0,36000.0,,0.5538461538461539,101000.0,Low Wealth (<1x)
648800,2023-09-06,7-5 Kingson Lane,Zillow,73.0,White,,Franklin,2,0.0,,42000.0,11700.0,,0.2785714285714286,53700.0,Low Wealth (<1x)
16572,2023-09-06,7-5 Kingson Lane,,26.0,,,Lowell,1,0.0,,40000.0,43000.0,,1.075,83000.0,Moderate (1–3x)
155259,2023-09-06,7-5 Kingson Lane,Zillow,24.0,Hispanic,,Taunton,2,1.0,,70000.0,2000.0,,0.02857142857142857,72000.0,Low Wealth (<1x)
19054,2023-09-06,7-5 Kingson Lane,Family Member,28.0,White,,Medfield,1,0.0,,49000.0,7500.0,,0.15306122448979592,56500.0,Low Wealth (<1x)
471918,2023-09-06,7-5 Kingson Lane,MLS,23.0,Black,,Holliston,3,2.0,,91600.0,49000.0,,0.5349344978165939,140600.0,Low Wealth (<1x)
19975,2023-09-06,7-5 Kingson Lane,MLS,48.0,Hispanic,,Northborough,4,2.0,,84000.0,14000.0,,0.16666666666666666,98000.0,Low Wealth (<1x)
779577,2023-09-06,7-5 Kingson Lane,MyMassHome,41.0,White,,North Attleboro,4,2.0,,48000.0,19000.0,,0.3958333333333333,67000.0,Low Wealth (<1x)
105248,2023-09-06,7-5 Kingson Lane,Realtor,30.0,White,,Medford,1,0.0,,71000.0,69500.0,,0.9788732394366197,140500.0,Low Wealth (<1x)
314398,2023-09-06,7-5 Kingson Lane,MLS,40.0,White,,Marshfield,1,0.0,,40000.0,5300.0,,0.1325,45300.0,Low Wealth (<1x)
565311,2023-09-06,7-5 Kingson Lane,,52.0,,,Bellingham,1,0.0,,40000.0,60000.0,,1.5,100000.0,Moderate (1–3x)
117597,2023-09-06,7-5 Kingson Lane,Realtor.com,23.0,White,,Bellingham,1,0.0,,38700.0,63000.0,,1.627906976744186,101700.0,Moderate (1–3x)
540651,2023-09-12,16 Tulip Circle ,mymasshome,23.0,hispanic,,east Walpole,1,0.0,,52000.0,2155.0,,0.041442307692307695,54155.0,Low Wealth (<1x)
124528,2023-09-12,16 Tulip Circle ,,46.0,,,,2,1.0,,56000.0,20000.0,,0.35714285714285715,76000.0,Low Wealth (<1x)
317568,2023-09-12,16 Tulip Circle ,zillow,38.0,asian,,somerville ,1,0.0,,55000.0,34800.0,,0.6327272727272727,89800.0,Low Wealth (<1x)
529793,2023-09-12,16 Tulip Circle ,realtor.com,23.0,white ,,whitinsville,1,0.0,,61000.0,22400.0,,0.36721311475409835,83400.0,Low Wealth (<1x)
427892,2023-09-26,15 Corn Mill Way,"""Friend""",42.0,"""Other""",,Cambridge ,3,1.0,,58000.0,32000.0,,0.5517241379310345,90000.0,Low Wealth (<1x)
145177,2023-09-26,15 Corn Mill Way,metrolist,40.0,Hispanic,,Dorchester,3,2.0,,73000.0,11000.0,,0.1506849315068493,84000.0,Low Wealth (<1x)
656808,2023-09-26,15 Corn Mill Way,mymasshome ,62.0,black,,Malden,3,2.0,,104000.0,28299.0,,0.27210576923076923,132299.0,Low Wealth (<1x)
140189,2023-09-26,15 Corn Mill Way,BHA,44.0,black,,Quincy,3,2.0,,71500.0,39900.0,,0.558041958041958,111400.0,Low Wealth (<1x)
630145,2023-09-26,15 Corn Mill Way,mymasshome ,36.0,Asian,,Brighton,1,0.0,,74000.0,68183.0,,0.9213918918918919,142183.0,Low Wealth (<1x)
994350,2023-09-26,15 Corn Mill Way,mymasshome ,37.0,Hispanic,,Waltham,4,2.0,,40800.0,13700.0,,0.33578431372549017,54500.0,Low Wealth (<1x)
123282,2023-09-26,15 Corn Mill Way,seller is his son,65.0,Hispanic,,Roxbury,4,2.0,,85000.0,300.0,,0.0035294117647058825,85300.0,Low Wealth (<1x)
203891,2023-09-26,15 Corn Mill Way,mymasshome ,38.0,White ,,Malden,1,0.0,,78000.0,49000.0,,0.6282051282051282,127000.0,Low Wealth (<1x)
552365,2023-09-26,15 Corn Mill Way,mymasshome ,48.0,white ,,stoughton,2,1.0,,76999.0,26000.0,,0.3376667229444538,102999.0,Low Wealth (<1x)
554174,2023-09-26,15 Corn Mill Way,metrolist,27.0,Hispanic,,Malden,3,2.0,,85500.0,48500.0,,0.5672514619883041,134000.0,Low Wealth (<1x)
377124,2023-09-26,15 Corn Mill Way,mymasshome ,36.0,Hispanic,,Scituate ,3,1.0,,101000.0,23000.0,,0.22772277227722773,124000.0,Low Wealth (<1x)
21605,2023-09-26,15 Corn Mill Way,mymasshome ,34.0,white ,,holbrook,1,0.0,,62000.0,74000.0,,1.1935483870967742,136000.0,Moderate (1–3x)
278288,2023-09-26,15 Corn Mill Way,mymasshome ,46.0,black/white ,,Brockton,3,2.0,,68000.0,9865.0,,0.1450735294117647,77865.0,Low Wealth (<1x)
